skillId;skillName;skillDescription
3008;Destruction (PvP);Binding Ritual. Create a level 1...8...10 Spirit [sic] that dies after 30 seconds. When this Spirit dies, all foes in the area take 1...8...10 damage for each second the Spirit was alive (maximum of 150 damage).
3009;Soothing (PvP);Binding Ritual. Create a level 1...7...8 spirit. All foes within its range take twice as long to build adrenaline. This spirit dies after 15...39...45 seconds.
3010;Displacement (PvP);Binding Ritual. Create a level 1...8...10 spirit. All non-spirit allies within its range have a 75% chance to block incoming attacks. Every time an attack is blocked in this way, this spirit takes 60 damage. This spirit dies after 30...54...60 seconds.
3011;Preservation (PvP);Elite Binding Ritual. Create a level 1...8...10 spirit. Every 4 seconds, this spirit heals one non-spirit ally in the area for 10...94...115 Health. This spirit dies after 90 seconds.
3012;Life (PvP);Binding Ritual. Create a level 1...8...10 spirit. When this spirit dies, all non-spirit allies within its range are healed for 1...6...7 Health for each second this spirit was alive. This spirit dies after 20 seconds.
3013;Recuperation (PvP);Binding Ritual. Create a level 1...8...10 spirit. Non-spirit allies within its range gain +1...3...3 Health regeneration. This spirit dies after 15...39...45 seconds.
3014;Dissonance (PvP);Binding Ritual. Create a level 1...7...8 spirit. This spirit deals 5...17...20 damage and anyone struck by its attack is interrupted. This spirit dies after 10...22...25 seconds.
3015;Earthbind (PvP);Binding Ritual. Create a level 1...8...10 spirit. All non-spirit foes knocked down within its range are knocked down for at least 3 seconds. Whenever this happens, this spirit loses 50...30...25 Health. This spirit dies after 15...39...45 seconds.
3016;Shelter (PvP);Binding Ritual. Create a level 1...7...8 spirit. Non-spirit allies within its range cannot lose more than 10% maximum Health from a single attack. When this spirit prevents damage, it loses 75...51...45 Health. This spirit lasts 30...54...60 seconds.
3017;Disenchantment (PvP);Binding Ritual. Create a level 1...7...8 spirit. This spirit deals 5...17...20 damage and anyone struck by its attack loses one enchantment. This spirit dies after 10...30...35 seconds.
3018;Restoration (PvP);Binding Ritual. Create a level 1...8...10 spirit. When this spirit dies, all party members in the area are resurrected with 5...41...50% Health and zero Energy. This spirit dies after 30 seconds.
3019;Bloodsong (PvP);Binding Ritual. Create a level 1...7...8 spirit who dies after 30...126...150 seconds. Attacks by that spirit steal up to 5...21...25 Health.
3020;Wanderlust (PvP);Elite Binding Ritual. Create a level 1...7...8 spirit. Whenever this spirit's attack hits a stationary foe, that foe is knocked down and the spirit loses 70...54...50 Health. This spirit dies after 30...54...60 seconds.
3021;Savannah Heat (PvP);Elite Spell. You create Savannah Heat at target foe's location. For 5 seconds, all nearby foes take 5...17...20 fire damage for each second this spell has been in effect.
3022;Gaze of Fury (PvP);Binding Ritual. Destroy target allied spirit and create a level 1...8...10 Spirit of Fury. This spirit's attacks deal 5...17...20 damage. This spirit dies after 30...54...60 seconds.
3023;Anguish (PvP);Binding Ritual. Create a level 1...6...7 spirit. This spirit's attacks deal 5...17...20 damage and deal double damage to hexed foes. This spirit dies after 15...39...45 seconds.
3024;Empowerment (PvP);Binding Ritual. Create a level 1...8...10 spirit. All allies within its range holding an item gain 15...39...45 maximum Health and 10 maximum Energy. This spirit dies after 15...51...60 seconds.
3025;Recovery (PvP);Binding Ritual. Create a level 1...8...10 spirit. Conditions on allies within range of this spirit expire 20...44...50% faster. This spirit dies after 30...54...60 seconds.
3026;"Go for the Eyes!" (PvP);Shout. For 10 seconds, the next time each ally within earshot makes an attack, that attack has an additional 30...66...75% chance to critical.
3027;"Brace Yourself!" (PvP);Shout. For 5...13...15 seconds, the next time target other ally would be knocked down, 1 nearby foe takes 15...63...75 damage instead.
3028;Blazing Finale (PvP);Echo. For 10...30...35 seconds, whenever a chant or shout ends on target non-spirit ally, all foes adjacent to that ally are set on Fire for 1...3...3 second[s].
3029;Bladeturn Refrain (PvP);Echo. For 20 seconds, target non-spirit ally has +10...34...40 armor against slashing damage. This echo is reapplied every time a chant or shout ends on that ally.
3030;Signet of Return (PvP);Signet. Resurrect target party member with 5...13...15% Health and 1...3...4% Energy for each party member within earshot.
3031;"Can't Touch This!" (PvP);Shout. For 20 seconds, the next 1...4...5 touch skill[s] used against you fail[s].
3032;"Stand Your Ground!" (PvP);Shout. For 5...17...20 seconds, all party members within earshot receive +24 armor when not moving. This effect ends on an ally affected by this shout when that ally attacks.
3033;"We Shall Return!" (PvP);Shout. For 10 seconds, whenever party members within earshot use a resurrection skill, their fallen allies return with 10...62...75% more Health and 5...41...50% more Energy.
3034;"Find Their Weakness!" (PvP);Shout. For 5...17...20 seconds, the next time target ally criticals, that ally also inflicts a Deep Wound for 5...17...20 seconds.
3035;"Never Give Up!" (PvP);Shout. All allies within earshot and below 75% Health gain 1...8...10 Energy.
3036;"Help Me!" (PvP);Shout. You gain 5...41...50 Health. For 1...8...10 seconds, other allies' spells targeting you cast 50% faster.
3037;"Fall Back!" (PvP);Shout. For 4...9...10 seconds, all allies within earshot gain 5...13...15 Health per second while moving and move 33% faster. "Fall Back!" ends on an ally affected by this shout when that ally successfully hits with an attack.
3038;Agony (PvP);Binding Ritual. Create a level 1...7...8 spirit. This spirit causes 3...9...10 Health loss each second to foes within earshot. This spirit loses 3...9...10 Health for each foe hurt in this way. This spirit dies after 30...78...90 seconds.
3039;Rejuvenation (PvP);Binding Ritual. Create a level 1...13...16 spirit. This spirit heals all party members within earshot for 3...9...10 Health each second. This spirit loses 3...9...10 Health for each party member healed in this way. This spirit dies after 30...78...90 seconds.
3040;Anthem of Disruption (PvP);Chant. For 1...8...10 seconds, the next attack skill used by each ally within earshot also interrupts an action.
3045;Comfort Animal (PvP);Skill. You heal your animal companion for 20...87...104 Health. If your companion is dead, it is resurrected with 10...48...58% Health.
3047;Melandru's Assault (PvP);Pet Attack. Your animal companion attempts a Melandru's Assault that deals +5...17...20 damage. If that attack strikes a foe with an enchantment, that foe and all adjacent foes take +5...29...35 additional damage.
3048;Shroud of Distress (PvP);Enchantment Spell.  For 30...54...60 seconds, if you are below 50% Health, you have a 75% chance to block attacks.
3049;Unseen Fury (PvP);Stance. For 15...51...60 seconds, you cannot be blocked by Blinded foes.
3050;Predatory Bond (PvP);Shout. For 5...17...20 seconds, attacks by your animal companion heal you for 1...25...31 Health.
3051;Enraged Lunge (PvP);Elite Pet Attack. Your animal companion attempts an Enraged Lunge that deals +3...19...23 damage (maximum bonus 80) for each recharging Beast Mastery skill.
3053;Signet of Deadly Corruption (PvP);Signet. Must follow a dual attack. Target foe takes 5...29...35 damage for each condition on that foe (maximum 130 damage).
3054;Masochism (PvP);Enchantment Spell. For 30 seconds, you gain 1...3...3 Energy whenever you sacrifice Health.
3058;Unholy Feast (PvP);Spell. Steal up to 10...54...65 Health from up to 1...3...4 foes [sic] in the area.
3059;Signet of Agony (PvP);Signet. You suffer from Bleeding for 25 seconds. All nearby foes take 10...58...70 damage.
3060;Escape (PvP);Elite Stance. For 1...7...8 second[s], you move 33% faster and have a 75% chance to block attacks. Escape ends if you make a melee attack.
3061;Death Blossom (PvP);Dual Attack. Must follow an off-hand attack. If it hits, Death Blossom strikes target foe for +20...40...45 damage and all adjacent foes take 20...40...45 damage.
3062;Finale of Restoration (PvP);Echo. For 10...30...35 seconds, the next 5 times that a chant or shout ends on target non-spirit ally, that ally is healed for 15...63...75 Health.
3063;Mantra of Resolve (PvP);Stance. For 5 seconds, you cannot be interrupted, but each time you would have been interrupted, you lose 10...5...4 Energy or Mantra of Resolve ends.
3068;Charm Animal (Codex);Skill. Your animal companion will travel with you whenever you have Charm Animal equipped and have at least 8 points in Beast Mastery.
3141;Lightning Reflexes (PvP);Stance. For 5...10...11 seconds, you have a 75% chance to block melee and projectile attacks, and you attack 33% faster.
3143;Renewing Smash (PvP);Hammer Attack.  If Renewing Smash hits, it deals +5...17...20 damage. If it hits a knocked-down foe, you gain 3 Energy and this attack recharges instantly.
3144;Heal as One (PvP);Elite Skill. If you or your animal companion are below 75% Health, you are both healed for 25...121...145 Health. If your companion is dead, it is resurrected with 50% Health.
3145;Glass Arrows (PvP);Elite Preparation. For 10...30...35 seconds, your arrows strike for +5...11...12 damage if they hit and cause Bleeding for 10...18...20 seconds if they are blocked.
3147;Keen Arrow (PvP);Bow Attack. If this attack hits, you strike for +1...4...5 damage. If you land a critical hit, you deal an additional +5...25...30 damage.
3148;Anthem of Envy (PvP);Chant. For 10 seconds, the next attack skill used by each ally within earshot deals +10...18...20 damage against foes with more than 50% Health.
3149;Mending Refrain (PvP);Echo. For 15 seconds, you have +2...3...3 Health regeneration. This echo is reapplied every time a chant or shout ends on you.
3151;Empathy (PvP);Hex Spell. For 5...13...15 seconds, whenever target foe attacks, that foe takes 15...39...45 damage.
3152;Crippling Anguish (PvP);Elite Hex Spell. For 5...17...20 seconds, target moves 50% slower and suffers -1...4...5 Health degeneration.
3156;Soldier's Stance (PvP);Elite Stance. For 4...9...10 seconds, you attack 33% faster while under the effects of a shout or chant.
3157;Destructive Was Glaive (PvP);Elite Item Spell. Hold Glaive's ashes for up to 30...54...60 seconds. While you hold her ashes, all Ritualist skills have 10% armor penetration. When you drop her ashes, all foes in the area are struck for 15...71...85 lightning damage.
3179;Mantra of Signets (PvP);Stance. For 10...34...40 seconds, whenever you use a signet, you gain 5...49...60 Health.
3180;Shatter Delusions (PvP);Spell. Remove one Mesmer hex from target foe. If a hex was removed, that foe and all adjacent foes takes 15...63...75 damage.
3181;Illusionary Weaponry (PvP);Elite Enchantment Spell. For 30 seconds, your melee attacks neither hit nor fail to hit. Instead, Illusionary Weaponry deals 8...34...40 damage to your targets for each melee attack.
3183;Migraine (PvP);Elite Hex Spell. For 3...10...12 seconds, target foe suffers -1...7...8 Health degeneration and takes 100% longer to activate skills.
